TITLE	quench buffer check
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/02/21
TIME	16:08:52
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	300.0000
LASTX	200.0000
NPOINTS	101
FIRSTY	-0.21533
MAXY	-0.16583
MINY	-49.12661
XYDATA
300.0000	-0.215332	316.185
299.0000	-0.256415	316.537
298.0000	-0.239928	316.915
297.0000	-0.200293	317.314
296.0000	-0.207337	317.736
295.0000	-0.16583	318.116
294.0000	-0.197816	318.432
293.0000	-0.198176	318.894
292.0000	-0.199761	319.351
291.0000	-0.287652	319.776
290.0000	-0.390811	320.16
289.0000	-0.415314	320.548
288.0000	-0.420889	321.027
287.0000	-0.414371	321.501
286.0000	-0.414919	321.86
285.0000	-0.427152	322.233
284.0000	-0.391734	322.628
283.0000	-0.39022	323.031
282.0000	-0.347105	323.426
281.0000	-0.355534	323.806
280.0000	-0.31416	324.185
279.0000	-0.428594	324.571
278.0000	-0.479691	324.972
277.0000	-0.516266	325.4
276.0000	-0.547636	325.836
275.0000	-0.596157	326.3
274.0000	-0.584699	326.829
273.0000	-0.656731	327.419
272.0000	-0.571291	328.078
271.0000	-0.54499	328.804
270.0000	-0.546242	329.606
269.0000	-0.501554	330.51
268.0000	-0.459212	331.498
267.0000	-0.493877	332.528
266.0000	-0.477816	333.609
265.0000	-0.457684	334.765
264.0000	-0.406092	335.995
263.0000	-0.386301	337.294
262.0000	-0.405576	338.639
261.0000	-0.397533	340.012
260.0000	-0.417339	341.416
259.0000	-0.446227	342.842
258.0000	-0.418101	344.268
257.0000	-0.505749	345.724
256.0000	-0.479727	347.209
255.0000	-0.541282	348.753
254.0000	-0.659459	350.394
253.0000	-0.680985	352.169
252.0000	-0.767882	354.114
251.0000	-0.894081	356.237
250.0000	-0.984129	358.584
249.0000	-1.12682	361.193
248.0000	-1.32591	364.099
247.0000	-1.57271	367.338
246.0000	-1.82227	370.945
245.0000	-2.30235	374.992
244.0000	-2.79652	379.543
243.0000	-3.32023	384.644
242.0000	-3.9206	390.389
241.0000	-4.49266	396.838
240.0000	-4.92418	404.101
239.0000	-5.56805	412.292
238.0000	-5.81457	421.526
237.0000	-6.16729	431.959
236.0000	-6.45789	443.706
235.0000	-6.77683	456.902
234.0000	-6.92902	471.608
233.0000	-7.36535	487.886
232.0000	-8.36564	505.704
231.0000	-9.7415	524.96
230.0000	-11.3417	545.557
229.0000	-14.0117	567.408
228.0000	-16.6796	590.418
227.0000	-19.7198	614.388
226.0000	-22.7024	638.975
225.0000	-27.7557	663.853
224.0000	-32.0423	688.649
223.0000	-32.7077	713.028
222.0000	-39.2644	737.102
221.0000	-41.2671	761.135
220.0000	-49.1266	785.4
219.0000	-44.4062	809.655
218.0000	-33.5707	837.992
217.0000	-33.9408	861.132
216.0000	-33.422	896.594
215.0000	-24.5189	928.935
214.0000	-25.0346	957.308
213.0000	-11.6242	981.559
212.0000	-7.32907	1001.35
211.0000	-15.8444	1013.88
210.0000	-13.9826	1026.15
209.0000	-3.36937	1026.19
208.0000	-5.40288	1025.89
207.0000	-5.16218	1025.49
206.0000	-15.8379	1025.06
205.0000	-18.6496	1024.47
204.0000	-17.2955	1023.67
203.0000	-11.2906	1023.76
202.0000	-17.0317	1024
201.0000	-12.2483	1024.34
200.0000	-10.2445	1024.78
